date,intensity_factor,signal_score,signal_text
2006-10-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-10,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-17,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-24,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-25,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-10-31,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-01,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-02,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-03,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-07,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-10,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-17,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-21,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-22,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-24,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-28,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-29,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-11-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-01,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-04,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-07,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-21,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-22,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-25,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-28,,0,中性：通胀强度在±1.5σ内或触发已过期
2006-12-29,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-04,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-10,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-17,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-22,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-24,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-25,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-29,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-01-31,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-01,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-02,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-07,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-02-28,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-01,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-02,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-07,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-21,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-22,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-28,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-29,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-03-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-02,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-03,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-04,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-10,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-17,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-24,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-25,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-26,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-27,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-04-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-09,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-10,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-16,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-17,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-21,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-22,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-23,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-24,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-25,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-28,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-29,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-30,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-05-31,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-01,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-04,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-05,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-06,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-07,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-08,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-11,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-12,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-13,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-14,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-15,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-18,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-19,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-20,,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-21,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-22,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-25,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-26,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-27,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-28,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-06-29,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-02,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-03,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-04,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-05,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-06,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-09,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-10,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-11,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-12,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-13,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-16,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-17,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-18,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-19,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-20,-0.2500657378958145,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-23,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-24,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-25,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-26,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-27,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-30,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-07-31,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-01,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-02,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-03,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-06,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-07,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-08,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-09,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-10,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-13,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-14,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-15,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-16,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-17,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-20,-0.7292796262433082,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-21,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-22,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-23,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-24,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-27,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-28,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-29,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-30,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-08-31,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-03,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-04,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-05,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-06,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-07,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-10,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-11,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-12,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
2007-09-13,-0.7539390386211671,0,中性：通胀强度在±1.5σ内或触发已过期
