date,close,ma10,ma30,ma60,bull_alignment,bear_alignment_supplement,signal_score,signal_text,effective_date
2008-01-29,4731.1,5019.072,5158.8150000000005,4972.347166666667,False,False,0,未触发多头排列,2008-01-30
2008-01-30,4692.88,4945.124,5157.323333333334,4965.613500000001,False,False,0,未触发多头排列,2008-01-31
2008-01-31,4583.53,4874.148999999999,5153.168666666667,4957.489333333333,False,False,0,未触发多头排列,2008-02-01
2008-02-01,4501.31,4790.164000000001,5142.562000000001,4947.601166666666,False,False,0,未触发多头排列,2008-02-04
2008-02-04,4872.52,4768.918,5141.575666666667,4947.867333333334,False,False,0,未触发多头排列,2008-02-05
2008-02-05,4854.67,4785.575,5137.820333333334,4948.7115,False,False,0,未触发多头排列,2008-02-13
2008-02-13,4767.39,4771.005999999999,5127.85,4949.102333333333,False,False,0,未触发多头排列,2008-02-14
2008-02-14,4837.98,4755.95,5119.679999999999,4951.114666666666,False,False,0,未触发多头排列,2008-02-15
2008-02-15,4780.94,4730.923000000001,5107.666666666667,4948.9695,False,False,0,未触发多头排列,2008-02-18
2008-02-18,4890.52,4751.284000000001,5096.288333333333,4949.679166666667,False,False,0,未触发多头排列,2008-02-19
2008-02-19,4994.95,4777.669,5089.262000000001,4953.053000000001,False,False,0,未触发多头排列,2008-02-20
2008-02-20,4898.79,4798.26,5076.590999999999,4954.653,False,False,0,未触发多头排列,2008-02-21
2008-02-21,4887.4,4828.647,5061.839000000001,4954.884333333334,False,False,0,未触发多头排列,2008-02-22
2008-02-22,4726.05,4851.121,5040.014666666667,4953.5813333333335,False,False,0,未触发多头排列,2008-02-25
2008-02-25,4550.38,4818.907,5009.707333333334,4952.9595,False,False,0,未触发多头排列,2008-02-26
2008-02-26,4546.91,4788.131,4981.0453333333335,4950.910333333333,False,False,0,未触发多头排列,2008-02-27
2008-02-27,4666.5,4778.0419999999995,4953.066000000001,4951.730500000001,False,False,0,未触发多头排列,2008-02-28
2008-02-28,4655.41,4759.785,4923.01,4953.669666666668,False,True,0,未触发多头排列,2008-02-29
2008-02-29,4710.78,4752.768999999999,4894.129333333333,4957.4495,False,True,0,未触发多头排列,2008-03-03
2008-03-03,4837.49,4747.466,4868.1539999999995,4960.456999999999,False,True,0,未触发多头排列,2008-03-04
2008-03-04,4737.37,4721.7080000000005,4839.482999999999,4963.373166666667,False,True,0,未触发多头排列,2008-03-05
2008-03-05,4709.24,4702.753,4815.379,4965.195333333333,False,True,0,未触发多头排列,2008-03-06
2008-03-06,4754.87,4689.5,4797.432000000001,4966.961,False,True,0,未触发多头排列,2008-03-07
2008-03-07,4682.51,4685.146,4775.477,4965.4685,False,True,0,未触发多头排列,2008-03-10
2008-03-10,4499.17,4680.025,4755.95,4960.789833333333,False,True,0,未触发多头排列,2008-03-11
2008-03-11,4521.21,4677.455,4750.387,4955.314666666667,False,True,0,未触发多头排列,2008-03-12
2008-03-12,4390.25,4649.83,4732.959333333333,4946.0289999999995,False,True,0,未触发多头排列,2008-03-13
2008-03-13,4263.02,4610.591,4708.775333333333,4934.357,False,True,0,未触发多头排列,2008-03-14
2008-03-14,4225.52,4562.0650000000005,4681.919,4922.8355,False,True,0,未触发多头排列,2008-03-17
2008-03-17,3998.72,4478.188,4658.979333333334,4910.540333333333,False,True,0,未触发多头排列,2008-03-18
2008-03-18,3774.53,4381.904,4627.093666666667,4892.954333333333,False,True,0,未触发多头排列,2008-03-19
2008-03-19,3912.31,4302.211,4601.074666666666,4879.199,False,True,0,未触发多头排列,2008-03-20
2008-03-20,4036.77,4230.401,4582.849333333333,4868.009,False,True,0,未触发多头排列,2008-03-21
2008-03-21,4077.19,4169.869000000001,4568.7119999999995,4855.637,False,True,0,未触发多头排列,2008-03-24
2008-03-24,3917.61,4111.713000000001,4536.881666666667,4839.228666666667,False,True,0,未触发多头排列,2008-03-25
2008-03-25,3966.69,4056.261,4507.282333333334,4822.551333333334,False,True,0,未触发多头排列,2008-03-26
2008-03-26,3970.03,4014.239,4480.703666666667,4804.276833333333,False,True,0,未触发多头排列,2008-03-27
2008-03-27,3791.77,3967.114,4445.83,4782.755,False,True,0,未触发多头排列,2008-03-28
2008-03-28,3949.03,3939.465,4418.099666666666,4762.8831666666665,False,True,0,未触发多头排列,2008-03-31
2008-03-31,3807.59,3920.3520000000003,4382.0019999999995,4739.145166666667,False,True,0,未触发多头排列,2008-04-01
2008-04-01,3573.4,3900.239,4334.617,4711.9394999999995,False,True,0,未触发多头排列,2008-04-02
2008-04-02,3502.33,3859.2410000000004,4288.068333333334,4682.3296666666665,False,True,0,未触发多头排列,2008-04-03
2008-04-03,3600.9,3815.654,4245.185,4653.512000000001,False,True,0,未触发多头排列,2008-04-07
2008-04-07,3802.4,3788.175,4214.3966666666665,4627.205666666666,False,True,0,未触发多头排列,2008-04-08
2008-04-08,3856.09,3782.0229999999997,4191.2536666666665,4600.480500000001,False,True,0,未触发多头排列,2008-04-09
2008-04-09,3652.9,3750.6440000000002,4161.453333333334,4571.249333333332,False,True,0,未触发多头排列,2008-04-10
2008-04-10,3727.81,3726.422,4130.163666666666,4541.614833333334,False,True,0,未触发多头排列,2008-04-11
2008-04-11,3763.0,3723.5449999999996,4100.416666666667,4511.713333333334,False,True,0,未触发多头排列,2008-04-14
2008-04-14,3516.39,3680.281,4060.603666666667,4477.3665,False,True,0,未触发多头排列,2008-04-15
2008-04-15,3577.8,3657.3020000000006,4018.614,4443.384000000001,False,True,0,未触发多头排列,2008-04-16
2008-04-16,3489.34,3648.8960000000006,3977.013,4408.2480000000005,False,True,0,未触发多头排列,2008-04-17
2008-04-17,3379.92,3636.655,3932.702333333333,4374.040666666667,False,True,0,未触发多头排列,2008-04-18
2008-04-18,3254.09,3601.9739999999997,3882.676333333334,4340.054166666667,False,True,0,未触发多头排列,2008-04-21
2008-04-21,3245.13,3546.2470000000003,3834.7636666666667,4305.120333333333,False,True,0,未触发多头排列,2008-04-22
2008-04-22,3256.98,3486.3360000000002,3793.3573333333334,4274.653666666667,False,True,0,未触发多头排列,2008-04-23
2008-04-23,3409.83,3462.029,3756.311333333333,4253.349166666667,False,True,0,未触发多头排列,2008-04-24
2008-04-24,3725.79,3461.8269999999998,3734.1626666666666,4233.561,False,True,0,未触发多头排列,2008-04-25
2008-04-25,3755.09,3461.036,3717.2316666666666,4213.003500000001,False,True,0,未触发多头排列,2008-04-28
2008-04-28,3692.09,3478.6059999999998,3699.450666666666,4190.684833333334,False,True,0,未触发多头排列,2008-04-29
2008-04-29,3735.56,3494.382,3690.678666666667,4174.829000000001,False,True,0,未触发多头排列,2008-04-30
2008-04-30,3907.6,3536.208,3695.114333333333,4161.104,False,True,0,未触发多头排列,2008-05-05
2008-05-05,4012.0,3599.416,3698.4373333333333,4149.756,False,True,0,未触发多头排列,2008-05-06
2008-05-06,3973.97,3671.404,3696.344,4139.596666666667,False,True,0,未触发多头排列,2008-05-07
2008-05-07,3789.48,3725.839,3686.7536666666665,4127.7328333333335,False,False,0,未触发多头排列,2008-05-08
2008-05-08,3898.92,3790.0329999999994,3686.1306666666665,4111.506166666667,False,False,0,未触发多头排列,2008-05-09
2008-05-09,3863.43,3835.393,3682.688666666667,4094.9855000000002,False,False,0,未触发多头排列,2008-05-12
2008-05-12,3901.45,3852.9590000000003,3680.402666666667,4080.5531666666666,False,False,0,未触发多头排列,2008-05-13
2008-05-13,3862.33,3863.683,3682.7546666666667,4064.2923333333333,False,False,0,未触发多头排列,2008-05-14
2008-05-14,3977.75,3892.2490000000007,3683.712,4050.9058333333332,False,False,0,未触发多头排列,2008-05-15
2008-05-15,3948.28,3913.5209999999997,3688.4016666666666,4035.201833333333,False,False,0,未触发多头排列,2008-05-16
2008-05-16,3926.21,3915.382,3700.162,4017.3894999999998,False,False,0,未触发多头排列,2008-05-19
2008-05-19,3908.73,3905.0549999999994,3713.7086666666664,4000.8885,False,False,0,未触发多头排列,2008-05-20
2008-05-20,3696.1,3877.268,3716.882,3981.0335,False,False,0,未触发多头排列,2008-05-21
2008-05-21,3772.49,3875.5690000000004,3715.885,3965.1408333333334,False,False,0,未触发多头排列,2008-05-22
2008-05-22,3709.01,3856.5780000000004,3710.9823333333334,3951.1180000000004,False,False,0,未触发多头排列,2008-05-23
2008-05-23,3671.87,3837.422,3711.614666666667,3936.534,False,False,0,未触发多头排列,2008-05-26
2008-05-26,3560.33,3803.31,3706.032,3918.0978333333333,False,False,0,未触发多头排列,2008-05-27
2008-05-27,3576.67,3774.744,3699.8210000000004,3900.1188333333334,False,False,0,未触发多头排列,2008-05-28
2008-05-28,3676.5,3744.619,3705.1580000000004,3882.8808333333336,False,False,0,未触发多头排列,2008-05-29
2008-05-29,3581.51,3707.942,3705.2816666666668,3861.9478333333336,False,False,0,未触发多头排列,2008-05-30
2008-05-30,3606.5,3675.971,3709.187,3843.1,False,True,0,未触发多头排列,2008-06-02
2008-06-02,3624.73,3647.571000000001,3717.3473333333336,3825.0248333333334,False,True,0,未触发多头排列,2008-06-03
2008-06-03,3611.98,3639.1589999999997,3729.277,3805.976666666667,False,True,0,未触发多头排列,2008-06-04
2008-06-04,3545.49,3616.459,3739.2889999999998,3787.0263333333332,False,True,0,未触发多头排列,2008-06-05
2008-06-05,3508.51,3596.4090000000006,3747.673333333333,3770.5153333333337,False,True,0,未触发多头排列,2008-06-06
2008-06-06,3485.04,3577.726,3750.1803333333332,3753.2458333333334,False,True,0,未触发多头排列,2008-06-10
2008-06-10,3197.55,3541.4480000000003,3732.572333333333,3733.3675,False,True,0,未触发多头排列,2008-06-11
2008-06-11,3127.73,3496.554,3711.6603333333333,3714.4460000000004,False,True,0,未触发多头排列,2008-06-12
2008-06-12,3078.27,3436.7310000000007,3691.199666666667,3695.325166666667,False,True,0,未触发多头排列,2008-06-13
2008-06-13,2963.7,3374.95,3665.4709999999995,3678.0748333333336,False,True,0,未触发多头排列,2008-06-16
2008-06-16,2928.39,3307.139,3632.8306666666667,3663.9725000000003,False,True,0,未触发多头排列,2008-06-17
2008-06-17,2803.33,3224.999,3592.5416666666665,3645.4895000000006,False,True,0,未触发多头排列,2008-06-18
2008-06-18,2953.03,3159.1040000000003,3558.510333333333,3627.427166666667,False,True,0,未触发多头排列,2008-06-19
2008-06-19,2730.36,3077.591,3523.2063333333335,3604.98,False,True,0,未触发多头排列,2008-06-20
2008-06-20,2802.93,3007.0330000000004,3486.6733333333336,3586.402,False,True,0,未触发多头排列,2008-06-23
2008-06-23,2746.69,2933.198,3449.448666666666,3566.0686666666666,False,True,0,未触发多头排列,2008-06-24
2008-06-24,2813.83,2894.826,3413.1946666666668,3546.798666666667,False,True,0,未触发多头排列,2008-06-25
2008-06-25,2939.44,2875.9970000000003,3382.4316666666664,3532.593166666667,False,True,0,未触发多头排列,2008-06-26
2008-06-26,2956.09,2863.779,3348.376333333333,3516.0441666666666,False,True,0,未触发多头排列,2008-06-27
2008-06-27,2782.99,2845.7079999999996,3309.5333333333333,3498.9674999999997,False,True,0,未触发多头排列,2008-06-30
2008-06-30,2768.77,2829.746,3270.9519999999998,3485.557,False,True,0,未触发多头排列,2008-07-01
2008-07-01,2685.27,2817.9399999999996,3230.17,3471.9393333333337,False,True,0,未触发多头排列,2008-07-02
2008-07-02,2695.58,2792.195,3196.819333333333,3456.8506666666667,False,True,0,未触发多头排列,2008-07-03
2008-07-03,2769.98,2796.157,3163.4023333333334,3439.6436666666664,False,True,0,未触发多头排列,2008-07-04
2008-07-04,2755.11,2791.375,3131.605666666667,3421.294,False,True,0,未触发多头排列,2008-07-07
2008-07-07,2897.23,2806.429,3105.7843333333335,3408.6995,False,True,0,未触发多头排列,2008-07-08
2008-07-08,2921.86,2817.232,3084.502,3395.267,False,True,0,未触发多头排列,2008-07-09
2008-07-09,3028.07,2826.0950000000003,3066.215333333333,3383.0181666666667,False,True,0,未触发多头排列,2008-07-10
2008-07-10,2980.56,2828.542,3043.0173333333337,3374.0876666666663,False,True,0,未触发多头排列,2008-07-11
2008-07-11,2960.63,2846.306,3022.3213333333333,3363.8015,False,True,0,未触发多头排列,2008-07-14
2008-07-14,2991.53,2868.582,3001.822333333333,3355.5046666666667,False,True,0,未触发多头排列,2008-07-15
2008-07-15,2876.09,2887.6639999999998,2976.867666666667,3347.1074999999996,False,True,0,未触发多头排列,2008-07-16
2008-07-16,2759.57,2894.063,2948.4539999999997,3338.8655,False,True,0,未触发多头排列,2008-07-17
2008-07-17,2731.78,2890.243,2921.3303333333333,3330.3096666666665,False,True,0,未触发多头排列,2008-07-18
2008-07-18,2828.22,2897.554,2898.654,3323.163666666667,False,True,0,未触发多头排列,2008-07-21
2008-07-21,2928.55,2900.686,2880.1043333333337,3315.1423333333328,False,False,0,未触发多头排列,2008-07-22
2008-07-22,2925.71,2901.071,2871.043,3301.807666666667,False,False,0,未触发多头排列,2008-07-23
2008-07-23,2903.3,2888.594,2863.562,3287.6111666666666,False,False,0,未触发多头排列,2008-07-24
2008-07-24,2993.18,2889.856,2860.7256666666667,3275.9626666666663,False,False,0,未触发多头排列,2008-07-25
2008-07-25,2957.34,2889.527,2860.5136666666667,3262.9923333333336,False,False,0,未触发多头排列,2008-07-28
2008-07-28,2983.23,2888.6969999999997,2862.3416666666667,3247.5861666666665,False,False,0,未触发多头排列,2008-07-29
2008-07-29,2926.4,2893.728,2866.4440000000004,3229.492833333333,False,False,0,未触发多头排列,2008-07-30
2008-07-30,2906.18,2908.389,2864.8823333333335,3211.6963333333333,False,False,0,未触发多头排列,2008-07-31
2008-07-31,2820.42,2917.2529999999997,2867.8843333333334,3195.5453333333335,False,False,0,未触发多头排列,2008-08-01
2008-08-01,2857.88,2920.219,2869.716,3178.1946666666668,False,False,0,未触发多头排列,2008-08-04
2008-08-04,2789.69,2906.333,2871.1493333333337,3160.299,False,False,0,未触发多头排列,2008-08-05
2008-08-05,2715.79,2885.341,2867.8813333333333,3140.538,False,False,0,未触发多头排列,2008-08-06
2008-08-06,2731.76,2868.1870000000004,2860.958666666667,3121.6951666666664,False,False,0,未触发多头排列,2008-08-07
2008-08-07,2734.73,2842.342,2853.5800000000004,3100.9781666666668,False,True,0,未触发多头排列,2008-08-08
2008-08-08,2590.26,2805.634,2847.1556666666665,3078.3445,False,True,0,未触发多头排列,2008-08-11
2008-08-11,2443.04,2751.6150000000002,2836.2980000000002,3053.625,False,True,0,未触发多头排列,2008-08-12
2008-08-12,2425.95,2701.57,2827.654,3028.912,False,True,0,未触发多头排列,2008-08-13
2008-08-13,2426.13,2653.565,2818.672333333334,3007.7458333333334,False,True,0,未触发多头排列,2008-08-14
2008-08-14,2427.52,2614.275,2807.2569999999996,2985.3296666666665,False,True,0,未触发多头排列,2008-08-15
2008-08-15,2428.74,2571.361,2796.3779999999997,2963.9918333333335,False,True,0,未触发多头排列,2008-08-18
2008-08-18,2285.69,2520.961,2775.9933333333333,2940.888833333333,False,True,0,未触发多头排列,2008-08-19
2008-08-19,2320.95,2481.477,2755.963,2920.2325,False,True,0,未触发多头排列,2008-08-20
2008-08-20,2505.47,2458.848,2738.543,2902.3791666666666,False,True,0,未触发多头排列,2008-08-21
2008-08-21,2417.25,2427.1,2719.766,2881.391666666667,False,True,0,未触发多头排列,2008-08-22
2008-08-22,2376.66,2405.7400000000002,2700.3003333333336,2861.3108333333334,False,True,0,未触发多头排列,2008-08-25
2008-08-25,2371.49,2398.585,2679.6323333333335,2840.7273333333333,False,True,0,未触发多头排列,2008-08-26
2008-08-26,2291.01,2385.091,2660.1296666666667,2818.498666666667,False,True,0,未触发多头排列,2008-08-27
2008-08-27,2284.65,2370.9429999999998,2644.299,2796.3765,False,True,0,未触发多头排列,2008-08-28
2008-08-28,2292.77,2357.468,2629.6653333333334,2775.4978333333333,False,True,0,未触发多头排列,2008-08-29
2008-08-29,2350.94,2349.688,2613.7560000000003,2756.205,False,True,0,未触发多头排列,2008-09-01
2008-09-01,2271.99,2348.318,2591.8706666666667,2735.9875,False,True,0,未触发多头排列,2008-09-02
2008-09-02,2256.45,2341.868,2569.5619999999994,2720.3025,False,True,0,未触发多头排列,2008-09-03
2008-09-03,2222.04,2313.525,2546.8533333333335,2705.2076666666667,False,True,0,未触发多头排列,2008-09-04
2008-09-04,2229.64,2294.764,2521.402,2691.063833333333,False,True,0,未触发多头排列,2008-09-05
2008-09-05,2154.86,2272.584,2494.652666666667,2677.5831666666663,False,True,0,未触发多头排列,2008-09-08
2008-09-08,2088.0,2244.235,2464.811666666667,2663.576666666667,False,True,0,未触发多头排列,2008-09-09
2008-09-09,2101.52,2225.286,2437.315666666667,2651.879833333333,False,True,0,未触发多头排列,2008-09-10
2008-09-10,2107.78,2207.599,2410.7023333333336,2637.792333333333,False,True,0,未触发多头排列,2008-09-11
2008-09-11,2044.01,2182.723,2384.822,2626.3531666666668,False,True,0,未触发多头排列,2008-09-12
2008-09-12,2049.41,2152.5699999999997,2357.873,2613.7945000000004,False,True,0,未触发多头排列,2008-09-16
