date,equity_position,fund_count,position_ma5,position_ma20,position_ma40,position_ma60,position_ma120,position_mean,position_std,overheat_line,oversold_line,position_change,signal
2008-06-06,68.7,342,68.7,68.7,68.7,69.63666666666667,72.08999999999999,73.72666666666666,3.3281497871319723,77.05481645379864,70.39851687953468,0.0,情绪过冷(低仓位)
2008-06-09,68.7,342,68.7,68.7,68.7,69.54299999999999,72.02083333333333,73.6988950276243,3.339856765895412,77.03875179351971,70.3590382617289,0.0,情绪过冷(低仓位)
2008-06-10,68.7,342,68.7,68.7,68.7,69.44933333333333,71.95166666666665,73.67142857142856,3.3511665558317185,77.02259512726029,70.32026201559684,0.0,情绪过冷(低仓位)
2008-06-11,68.7,342,68.7,68.7,68.7,69.35566666666666,71.8825,73.64426229508196,3.362092718428032,77.00635501350999,70.28216957665393,0.0,情绪过冷(低仓位)
2008-06-12,68.7,342,68.7,68.7,68.7,69.262,71.81333333333333,73.61739130434783,3.3726482175064825,76.99003952185431,70.24474308684135,0.0,情绪过冷(低仓位)
2008-06-13,68.7,342,68.7,68.7,68.7,69.16833333333334,71.74416666666666,73.59081081081081,3.382845453276288,76.9736562640871,70.20796535753452,0.0,情绪过冷(低仓位)
2008-06-16,68.7,342,68.7,68.7,68.7,69.07466666666667,71.69733333333333,73.56451612903226,3.3926962939499448,76.9572124229822,70.17181983508232,0.0,情绪过冷(低仓位)
2008-06-17,68.7,342,68.7,68.7,68.7,68.981,71.6505,73.53850267379678,3.402212105134855,76.94071477893164,70.13629056866193,0.0,情绪过冷(低仓位)
2008-06-18,68.7,342,68.7,68.7,68.7,68.88733333333334,71.60366666666667,73.5127659574468,3.411403777190179,76.92416973463698,70.10136218025663,0.0,情绪过冷(低仓位)
2008-06-19,68.7,342,68.7,68.7,68.7,68.79366666666667,71.55683333333333,73.48730158730159,3.420281750719665,76.90758333802125,70.06701983658192,0.0,情绪过冷(低仓位)
2008-06-20,68.7,342,68.7,68.7,68.7,68.7,71.50999999999999,73.4621052631579,3.4288560403543915,76.89096130351228,70.0332492228035,0.0,情绪过冷(低仓位)
2008-06-23,68.7,342,68.7,68.7,68.7,68.7,71.46316666666667,73.43717277486911,3.437136256964379,76.87430903183349,70.00003651790473,0.0,情绪过冷(低仓位)
2008-06-24,68.7,342,68.7,68.7,68.7,68.7,71.41633333333333,73.4125,3.4451316284247793,76.85763162842477,69.96736837157522,0.0,情绪过冷(低仓位)
2008-06-25,68.7,342,68.7,68.7,68.7,68.7,71.3695,73.3880829015544,3.452851019050518,76.84093392060491,69.93523188250389,0.0,情绪过冷(低仓位)
2008-06-26,68.7,342,68.7,68.7,68.7,68.7,71.32266666666668,73.3639175257732,3.460302947802704,76.8242204735759,69.9036145779705,0.0,情绪过冷(低仓位)
2008-06-27,68.7,342,68.7,68.7,68.7,68.7,71.27583333333332,73.33999999999999,3.4674956053607153,76.8074956053607,69.87250439463928,0.0,情绪过冷(低仓位)
2008-06-30,62.9,358,67.54,68.41,68.555,68.60333333333332,71.18066666666665,73.28673469387755,3.538072421896566,76.82480711577412,69.74866227198098,-1.1599999999999966,情绪过冷(低仓位)
2008-07-01,62.9,358,66.38,68.12,68.41,68.50666666666667,71.0855,73.23401015228427,3.605790504613615,76.83980065689788,69.62821964767066,-2.3200000000000074,情绪过冷(低仓位)
2008-07-02,62.9,358,65.22,67.83000000000001,68.265,68.41000000000001,70.99033333333334,73.18181818181819,3.6708417169549517,76.85265989877314,69.51097646486323,-3.480000000000004,情绪过冷(低仓位)
2008-07-03,62.9,358,64.06,67.53999999999999,68.12,68.31333333333333,70.89516666666667,73.13015075376885,3.7333976560187905,76.86354840978764,69.39675309775005,-4.640000000000001,情绪过冷(低仓位)
2008-07-04,62.9,358,62.9,67.25,67.975,68.21666666666667,70.8,73.079,3.793612589921651,76.87261258992164,69.28538741007834,-5.800000000000004,情绪过冷(低仓位)
2008-07-07,62.9,358,62.9,66.96000000000001,67.83000000000001,68.12,70.70483333333333,73.02835820895523,3.851625863326392,76.87998407228162,69.17673234562884,-5.800000000000004,情绪过冷(低仓位)
2008-07-08,62.9,358,62.9,66.66999999999999,67.685,68.02333333333334,70.60966666666667,72.97821782178218,3.907563884891285,76.88578170667347,69.07065393689089,-5.800000000000004,情绪过冷(低仓位)
2008-07-09,62.9,358,62.9,66.38000000000001,67.53999999999999,67.92666666666666,70.5145,72.92857142857143,3.9615417826416106,76.89011321121305,68.96702964592981,-5.800000000000004,情绪过冷(低仓位)
2008-07-10,62.9,358,62.9,66.09,67.39500000000001,67.83,70.41933333333333,72.87941176470588,4.01366479305309,76.89307655775897,68.86574697165278,-5.800000000000004,情绪过冷(低仓位)
2008-07-11,62.9,358,62.9,65.8,67.25,67.73333333333333,70.32416666666667,72.83073170731707,4.064029434722838,76.89476114203991,68.76670227259423,-5.800000000000004,情绪过冷(低仓位)
2008-07-14,62.9,358,62.9,65.51,67.105,67.63666666666667,70.229,72.78252427184465,4.112724506365781,76.89524877821043,68.66979976547887,-5.800000000000004,情绪过冷(低仓位)
2008-07-15,62.9,358,62.9,65.22,66.96000000000001,67.54,70.13383333333334,72.73478260869565,4.159831940463454,76.8946145491591,68.5749506682322,-5.800000000000004,情绪过冷(低仓位)
2008-07-16,62.9,358,62.9,64.93,66.815,67.44333333333333,70.03866666666666,72.6875,4.205427537474264,76.89292753747426,68.48207246252574,-5.800000000000004,情绪过冷(低仓位)
2008-07-17,62.9,358,62.9,64.64,66.67,67.34666666666666,69.9435,72.64066985645933,4.249581600570142,76.89025145702946,68.39108825588919,-5.800000000000004,情绪过冷(低仓位)
2008-07-18,62.9,358,62.9,64.35,66.525,67.25,69.84833333333333,72.59428571428572,4.292359487021519,76.88664520130723,68.3019262272642,-5.800000000000004,情绪过冷(低仓位)
2008-07-21,62.9,358,62.9,64.06,66.38000000000001,67.15333333333334,69.75316666666666,72.54834123222749,4.333822089340274,76.88216332156776,68.21451914288721,-5.800000000000004,情绪过冷(低仓位)
2008-07-22,62.9,358,62.9,63.769999999999996,66.235,67.05666666666667,69.658,72.50283018867924,4.374026256910893,76.87685644559014,68.12880393176835,-5.800000000000004,情绪过冷(低仓位)
2008-07-23,62.9,358,62.9,63.480000000000004,66.09,66.96,69.56283333333334,72.45774647887323,4.413025166946489,76.87077164581972,68.04472131192675,-5.800000000000004,情绪过冷(低仓位)
2008-07-24,62.9,358,62.9,63.19,65.945,66.86333333333333,69.46766666666666,72.41308411214953,4.450868652089176,76.8639527642387,67.96221546006036,-5.800000000000004,情绪过冷(低仓位)
2008-07-25,62.9,358,62.9,62.9,65.8,66.76666666666667,69.37249999999999,72.36883720930233,4.487603490750687,76.85644070005301,67.88123371855164,-5.800000000000004,情绪过冷(低仓位)
2008-07-28,62.9,358,62.9,62.9,65.655,66.67,69.27733333333332,72.32499999999999,4.523273665296271,76.84827366529626,67.80172633470372,-4.640000000000008,情绪过冷(低仓位)
2008-07-29,62.9,358,62.9,62.9,65.51,66.57333333333334,69.18216666666667,72.2815668202765,4.557920592364613,76.8394874126411,67.72364622791189,-3.479999999999997,情绪过冷(低仓位)
2008-07-30,62.9,358,62.9,62.9,65.365,66.47666666666666,69.087,72.23853211009174,4.591583328951582,76.83011543904333,67.64694878114015,-2.3200000000000003,情绪过冷(低仓位)
2008-07-31,62.9,358,62.9,62.9,65.22,66.38000000000001,68.99183333333333,72.1958904109589,4.6242987573370975,76.820189168296,67.5715916536218,-1.1600000000000037,情绪过冷(低仓位)
2008-08-01,62.9,358,62.9,62.9,65.075,66.28333333333333,68.89666666666668,72.15363636363637,4.65610175147975,76.80973811511612,67.49753461215661,0.0,情绪过冷(低仓位)
2008-08-04,62.9,358,62.9,62.9,64.93,66.18666666666667,68.80149999999999,72.11176470588235,4.68702532712511,76.79879003300746,67.42473937875724,0.0,情绪过冷(低仓位)
2008-08-05,62.9,358,62.9,62.9,64.785,66.09,68.70633333333333,72.07027027027027,4.717100777556902,76.78737104782718,67.35316949271336,0.0,情绪过冷(低仓位)
2008-08-06,62.9,358,62.9,62.9,64.64,65.99333333333333,68.61116666666666,72.02914798206278,4.746357796654026,76.7755057787168,67.28279018540876,0.0,情绪过冷(低仓位)
2008-08-07,62.9,358,62.9,62.9,64.49499999999999,65.89666666666668,68.516,71.98839285714286,4.774824590691991,76.76321744783485,67.21356826645086,0.0,情绪过冷(低仓位)
2008-08-08,62.9,358,62.9,62.9,64.35,65.8,68.42083333333333,71.948,4.802527980137121,76.75052798013712,67.14547201986286,0.0,情绪过冷(低仓位)
2008-08-11,62.9,358,62.9,62.9,64.20500000000001,65.70333333333333,68.32566666666666,71.9079646017699,4.829493492520399,76.7374580942903,67.0784711092495,0.0,情绪过冷(低仓位)
2008-08-12,62.9,358,62.9,62.9,64.06,65.60666666666667,68.23049999999999,71.86828193832599,4.855745447339937,76.72402738566593,67.01253649098605,0.0,情绪过冷(低仓位)
2008-08-13,62.9,358,62.9,62.9,63.915,65.51,68.13533333333334,71.82894736842105,4.881307033823125,76.71025440224417,66.94764033459793,0.0,情绪过冷(低仓位)
2008-08-14,62.9,358,62.9,62.9,63.769999999999996,65.41333333333334,68.04016666666666,71.78995633187773,4.906200382278235,76.69615671415596,66.8837559495995,0.0,情绪过冷(低仓位)
2008-08-15,62.9,358,62.9,62.9,63.625,65.31666666666666,67.945,71.75130434782608,4.930446629678005,76.68175097750408,66.82085771814808,0.0,情绪过冷(低仓位)
2008-08-18,62.9,358,62.9,62.9,63.480000000000004,65.22,67.84983333333334,71.71298701298701,4.9540659800423645,76.66705299302937,66.75892103294466,0.0,情绪过冷(低仓位)
2008-08-19,62.9,358,62.9,62.9,63.335,65.12333333333333,67.75466666666667,71.675,4.977077760122191,76.65207776012218,66.69792223987781,0.0,情绪过冷(低仓位)
2008-08-20,62.9,358,62.9,62.9,63.19,65.02666666666667,67.65950000000001,71.63733905579399,4.999500470829202,76.63683952662319,66.63783858496478,0.0,情绪过冷(低仓位)
2008-08-21,62.9,358,62.9,62.9,63.044999999999995,64.92999999999999,67.56433333333334,71.60000000000001,5.021351834807727,76.62135183480774,66.57864816519228,0.0,情绪过冷(低仓位)
2008-08-22,62.9,358,62.9,62.9,62.9,64.83333333333333,67.46916666666667,71.56297872340426,5.042648840500902,76.60562756390516,66.52032988290335,0.0,情绪过冷(低仓位)
2008-08-25,62.9,358,62.9,62.9,62.9,64.73666666666666,67.374,71.52627118644068,5.06340778302604,76.58967896946672,66.46286340341464,0.0,情绪过冷(低仓位)
2008-08-26,62.9,358,62.9,62.9,62.9,64.64,67.27883333333334,71.48987341772151,5.083644302140795,76.57351771986231,66.40622911558071,0.0,情绪过冷(低仓位)
2008-08-27,62.9,358,62.9,62.9,62.9,64.54333333333334,67.18366666666667,71.45378151260505,5.103373417552506,76.55715493015755,66.35040809505254,0.0,情绪过冷(低仓位)
2008-08-28,62.9,358,62.9,62.9,62.9,64.44666666666666,67.0885,71.41799163179917,5.122609561797446,76.54060119359661,66.29538207000172,0.0,情绪过冷(低仓位)
2008-08-29,62.9,358,62.9,62.9,62.9,64.35,66.99333333333333,71.3825,5.141366610893929,76.52386661089392,66.24113338910607,0.0,情绪过冷(低仓位)
2008-09-01,62.9,358,62.9,62.9,62.9,64.25333333333334,66.89816666666667,71.34730290456432,5.159657912953118,76.50696081751744,66.1876449916112,0.0,情绪过冷(低仓位)
2008-09-02,62.9,358,62.9,62.9,62.9,64.15666666666667,66.803,71.31239669421487,5.177496314913536,76.48989300912841,66.13490037930133,0.0,情绪过冷(低仓位)
2008-09-03,62.9,358,62.9,62.9,62.9,64.06,66.70783333333334,71.27777777777777,5.194894187549402,76.47267196532718,66.08288359022836,0.0,情绪过冷(低仓位)
2008-09-04,62.9,358,62.9,62.9,62.9,63.96333333333333,66.61266666666667,71.24344262295082,5.211863448888785,76.4553060718396,66.03157917406205,0.0,情绪过冷(低仓位)
2008-09-05,62.9,358,62.9,62.9,62.9,63.86666666666667,66.5175,71.20938775510204,5.2284155861649495,76.437803341267,65.98097216893709,0.0,情绪过冷(低仓位)
2008-09-08,62.9,358,62.9,62.9,62.9,63.77,66.42233333333334,71.17560975609756,5.244561676413024,76.42017143251059,65.93104807968453,0.0,情绪过冷(低仓位)
2008-09-09,62.9,358,62.9,62.9,62.9,63.673333333333325,66.32716666666667,71.14210526315789,5.260312405813997,76.40241766897188,65.8817928573439,0.0,情绪过冷(低仓位)
2008-09-10,62.9,358,62.9,62.9,62.9,63.57666666666667,66.232,71.10887096774194,5.27567808787902,76.38454905562095,65.83319287986292,0.0,情绪过冷(低仓位)
2008-09-11,62.9,358,62.9,62.9,62.9,63.48,66.13683333333333,71.07590361445784,5.2906686805588565,76.3665722950167,65.78523493389899,0.0,情绪过冷(低仓位)
2008-09-12,62.9,358,62.9,62.9,62.9,63.38333333333333,66.04166666666667,71.0432,5.305293802356011,76.348493802356,65.737906197644,0.0,情绪过冷(低仓位)
2008-09-15,62.9,358,62.9,62.9,62.9,63.28666666666667,65.99333333333333,71.01075697211155,5.319562747510458,76.33031971962201,65.69119422460109,0.0,情绪过冷(低仓位)
2008-09-16,62.9,358,62.9,62.9,62.9,63.18999999999999,65.945,70.97857142857143,5.3334845003239835,76.3120559288954,65.64508692824745,0.0,情绪过冷(低仓位)
2008-09-17,62.9,358,62.9,62.9,62.9,63.093333333333334,65.89666666666668,70.94664031620553,5.347067748682719,76.29370806488825,65.59957256752281,0.0,情绪过冷(低仓位)
2008-09-18,62.9,358,62.9,62.9,62.9,62.99666666666666,65.84833333333333,70.91496062992127,5.360320896832647,76.27528152675391,65.55463973308862,0.0,情绪过冷(低仓位)
2008-09-19,62.9,358,62.9,62.9,62.9,62.9,65.8,70.8835294117647,5.373252077458387,76.25678148922309,65.51027733430631,0.0,情绪过冷(低仓位)
2008-09-22,62.9,358,62.9,62.9,62.9,62.9,65.75166666666667,70.85234375,5.38586916311162,76.23821291311162,65.46647458688838,0.0,情绪过冷(低仓位)
2008-09-23,62.9,358,62.9,62.9,62.9,62.9,65.70333333333333,70.8214007782101,5.398179777031832,76.21958055524193,65.42322100117828,0.0,情绪过冷(低仓位)
2008-09-24,62.9,358,62.9,62.9,62.9,62.9,65.655,70.79069767441861,5.41019130339878,76.20088897781739,65.38050637101983,0.0,情绪过冷(低仓位)
2008-09-25,62.9,358,62.9,62.9,62.9,62.9,65.60666666666667,70.76023166023167,5.421910897053056,76.18214255728472,65.33832076317861,0.0,情绪过冷(低仓位)
2008-09-26,62.9,358,62.9,62.9,62.9,62.9,65.55833333333334,70.73,5.433345492718369,76.16334549271838,65.29665450728163,0.0,情绪过冷(低仓位)
2008-09-29,62.9,358,62.9,62.9,62.9,62.9,65.51,70.7,5.44450181375668,76.14450181375668,65.25549818624333,0.0,情绪过冷(低仓位)
2008-09-30,57.63,392,61.846000000000004,62.6365,62.76824999999999,62.81216666666666,65.41775,70.65011450381678,5.493726445231656,76.14384094904844,65.15638805858512,-1.053999999999995,情绪过冷(低仓位)
2008-10-01,57.63,392,60.791999999999994,62.37299999999999,62.6365,62.724333333333334,65.3255,70.60060836501901,5.54169749073881,76.14230585575783,65.0589108742802,-2.108000000000004,情绪过冷(低仓位)
2008-10-02,57.63,392,59.738,62.109500000000004,62.50475,62.6365,65.23325,70.55147727272727,5.5884614708923745,76.13993874361964,64.9630158018349,-3.161999999999999,情绪过冷(低仓位)
2008-10-03,57.63,392,58.684000000000005,61.84599999999999,62.373000000000005,62.54866666666667,65.141,70.50271698113208,5.6340622770401065,76.13677925817218,64.86865470409198,-4.215999999999994,情绪过冷(低仓位)
2008-10-06,57.63,392,57.63,61.5825,62.241249999999994,62.460833333333326,65.04875,70.45432330827067,5.678541378018611,76.13286468628928,64.77578193025207,-5.269999999999996,情绪过冷(低仓位)
2008-10-07,57.63,392,57.63,61.318999999999996,62.10949999999999,62.373,64.95649999999999,70.40629213483146,5.721938006123019,76.12823014095449,64.68435412870843,-5.269999999999996,情绪过冷(低仓位)
2008-10-08,57.63,392,57.63,61.055499999999995,61.97775,62.28516666666667,64.86425,70.35861940298507,5.764289324812398,76.12290872779747,64.59433007817267,-5.269999999999996,情绪过冷(低仓位)
2008-10-09,57.63,392,57.63,60.79200000000001,61.846000000000004,62.19733333333333,64.772,70.31130111524163,5.805630580316871,76.1169316955585,64.50567053492476,-5.269999999999996,情绪过冷(低仓位)
2008-10-10,57.63,392,57.63,60.528499999999994,61.71425000000001,62.109500000000004,64.67975,70.26433333333333,5.845995239013815,76.11032857234714,64.41833809431951,-5.269999999999996,情绪过冷(低仓位)
2008-10-13,57.63,392,57.63,60.26500000000001,61.582499999999996,62.02166666666666,64.5875,70.21771217712177,5.885415112188502,76.10312728931027,64.33229706493327,-5.269999999999996,情绪过冷(低仓位)
2008-10-14,57.63,392,57.63,60.0015,61.45074999999999,61.93383333333333,64.49525,70.17143382352941,5.923920469581065,76.09535429311047,64.24751335394835,-5.269999999999996,情绪过冷(低仓位)
2008-10-15,57.63,392,57.63,59.738000000000014,61.319,61.846000000000004,64.40299999999999,70.1254945054945,5.9615401429402874,76.0870346484348,64.16395436255421,-5.269999999999996,情绪过冷(低仓位)
2008-10-16,57.63,392,57.63,59.4745,61.187250000000006,61.75816666666667,64.31075,70.0798905109489,5.99830162064982,76.07819213159873,64.08158889029907,-5.269999999999996,情绪过冷(低仓位)
2008-10-17,57.63,392,57.63,59.211,61.055499999999995,61.67033333333333,64.2185,70.03461818181819,6.03423113436,76.06884931617819,64.00038704745819,-5.269999999999996,情绪过冷(低仓位)
2008-10-20,57.63,392,57.63,58.947500000000005,60.92375,61.582499999999996,64.12625,69.98967391304349,6.069353738444581,76.05902765148807,63.920320174598906,-5.269999999999996,情绪过冷(低仓位)
2008-10-21,57.63,392,57.63,58.684000000000005,60.79200000000001,61.49466666666667,64.034,69.94505415162455,6.103693383003712,76.04874753462826,63.84136076862083,-5.269999999999996,情绪过冷(低仓位)
2008-10-22,57.63,392,57.63,58.420500000000004,60.660250000000005,61.40683333333334,63.94175,69.90075539568345,6.137272981049767,76.03802837673321,63.76348241463368,-5.269999999999996,情绪过冷(低仓位)
2008-10-23,57.63,392,57.63,58.157000000000004,60.528499999999994,61.318999999999996,63.849500000000006,69.85677419354839,6.17011447043927,76.02688866398766,63.686659723109116,-5.269999999999996,情绪过冷(低仓位)
2008-10-24,57.63,392,57.63,57.893499999999996,60.39675,61.23116666666667,63.757250000000006,69.81310714285713,6.202238871050397,76.01534601390753,63.61086827180674,-5.269999999999996,情绪过冷(低仓位)
2008-10-27,57.63,392,57.63,57.63,60.265,61.14333333333333,63.66499999999999,69.76975088967971,6.233666337649988,76.0034172273297,63.53608455202973,-5.269999999999996,情绪过冷(低仓位)
2008-10-28,57.63,392,57.63,57.63,60.13325000000001,61.0555,63.57275,69.72670212765958,6.264416208845507,75.99111833650508,63.462285918814075,-4.216000000000001,情绪过冷(低仓位)
2008-10-29,57.63,392,57.63,57.63,60.0015,60.967666666666666,63.4805,69.68395759717315,6.294507052474898,75.97846464964805,63.38945054469825,-3.161999999999992,情绪过冷(低仓位)
2008-10-30,57.63,392,57.63,57.63,59.869749999999996,60.87983333333333,63.38825,69.64151408450704,6.323956707750034,75.96547079225707,63.317557376757,-2.107999999999997,情绪过冷(低仓位)
2008-10-31,57.63,392,57.63,57.63,59.738,60.792,63.29600000000001,69.59936842105263,6.352782324436665,75.95215074548929,63.246586096615964,-1.054000000000002,情绪过冷(低仓位)
2008-11-03,57.63,392,57.63,57.63,59.60625,60.704166666666666,63.20375,69.55751748251748,6.381000399324867,75.93851788184234,63.176517083192614,0.0,情绪过冷(低仓位)
2008-11-04,57.63,392,57.63,57.63,59.47450000000001,60.61633333333334,63.1115,69.5159581881533,6.40862681021846,75.92458499837177,63.10733137793485,0.0,情绪过冷(低仓位)
2008-11-05,57.63,392,57.63,57.63,59.34275,60.5285,63.01925000000001,69.4746875,6.435676847649276,75.91036434764928,63.039010652350726,0.0,情绪过冷(低仓位)
2008-11-06,57.63,392,57.63,57.63,59.211,60.440666666666665,62.92700000000001,69.43370242214533,6.4621652445020805,75.8958676666474,62.97153717764325,0.0,情绪过冷(低仓位)
2008-11-07,57.63,392,57.63,57.63,59.07925,60.352833333333336,62.83475,69.393,6.4881062037181705,75.88110620371818,62.90489379628183,0.0,情绪过冷(低仓位)
2008-11-10,57.63,392,57.63,57.63,58.947500000000005,60.265,62.74249999999999,69.35257731958762,6.513513424229763,75.86609074381738,62.83906389535786,0.0,情绪过冷(低仓位)
2008-11-11,57.63,392,57.63,57.63,58.81575,60.17716666666666,62.65025,69.31243150684931,6.538400125263157,75.85083163211246,62.77403138158615,0.0,情绪过冷(低仓位)
2008-11-12,57.63,392,57.63,57.63,58.684000000000005,60.089333333333336,62.558,69.27255972696246,6.562779069136024,75.83533879609848,62.70978065782643,0.0,情绪过冷(低仓位)
